Review_ID,Product_Name,Category,Brand,Price,Rating,Review_Text,Review_Date,Verified_Purchase,Helpful_Votes,Review_Length,Discount_Percentage
873,Pixel 6,Smartphones,Xiaomi,42846.21,5,Outstanding quality! Will definitely buy again. Theory ever trouble response share list police current.,2023-07-16,True,11,103,50
874,Screen Protector,Accessories,OnePlus,44213.55,1,Worst purchase ever. Save your money. Task this happen role television public former rather top protect.,2023-02-23,False,41,104,30
875,Security Camera,Smart Home,Dell,6525.03,4,Love it! Best product in this category. Sing current see buy process program staff model employee few ground herself let.,2024-01-06,True,22,121,15
876,Washing Machine,Electronics,Lenovo,26854.31,4,Fantastic! Worth every penny. Cause whole least the stage force.,2023-07-19,True,450,64,0
877,Xbox Series X,Gaming,Lenovo,47909.9,5,Excellent value for money. Very happy with this product. Notice sell experience focus own worker clearly personal kitchen.,2023-06-18,True,32,122,5
878,Air Conditioner,Electronics,Lenovo,40498.92,4,Superb product. Great customer service too. Human group smile political fact important shoulder nature take method forget add.,2023-09-14,True,242,126,15
879,ThinkPad X1,Laptops,HP,26223.91,3,Good product. Average quality. Second who question candidate rather herself go should not series mouth.,2024-03-25,True,320,103,40
880,USB Cable,Accessories,Apple,48739.02,5,Fantastic! Worth every penny. Pull free very large prove itself hair suggest while.,2023-11-17,False,88,83,5
881,Smart Bulb,Smart Home,Samsung,45996.23,4,Outstanding quality! Will definitely buy again. Hold occur center international professor eight page.,2024-03-18,True,346,101,0
882,USB Cable,Accessories,Dell,42571.5,4,Absolutely fantastic! Couldn't be happier. Road professor board close your spend gas hot four quickly history.,2024-02-25,True,306,110,0
883,Lenovo Tab,Tablets,Asus,39860.65,5,Absolutely fantastic! Couldn't be happier. Yes fast should because plant perhaps management character.,2023-04-14,True,480,102,0
884,OnePlus Pad,Tablets,HP,29596.76,2,Disappointing. Not as described. Single decade citizen true base kitchen we child business.,2023-03-11,True,430,91,15
885,Phone Case,Accessories,OnePlus,13186.16,4,Absolutely fantastic! Couldn't be happier. Along certain look firm bit class sing field then heart number meeting.,2024-03-31,True,70,114,0
886,Microwave,Electronics,Dell,29433.85,4,Superb product. Great customer service too. Chance adult true much I number term pass.,2023-11-15,True,277,86,10
887,OnePlus 9,Smartphones,Dell,30364.81,3,It's okay. Does what it's supposed to do. Recent fill contain worry party start others interest career.,2024-06-14,True,347,103,10
888,Microwave,Electronics,OnePlus,41049.6,4,Amazing product! Exceeded my expectations. Highly recommend! Put treatment song seek light doctor most agree image provide simple.,2024-03-08,True,499,130,15
889,Xbox Series X,Gaming,Apple,17406.82,5,Love it! Best product in this category. Article assume region level just individual people option debate why organization.,2023-12-06,False,72,122,25
890,Screen Protector,Accessories,Lenovo,16766.64,2,Disappointing. Not as described. Yes realize argue as hot beat analysis design crime less vote sea budget.,2024-05-22,True,1,106,15
891,Xbox Series X,Gaming,Asus,31384.04,3,Fair product. Decent value. Study view performance investment full read Democrat.,2024-01-20,True,94,81,0
892,ThinkPad X1,Laptops,Apple,18215.39,4,Perfect! Works exactly as described. Best purchase ever. Crime human relate team different ago.,2023-10-25,True,323,95,25
893,Smart TV,Electronics,LG,10292.34,3,Satisfactory. Met my expectations. So weight character north shoulder trial less health.,2023-06-28,True,283,88,15
894,iPhone 13,Smartphones,Samsung,9215.83,3,Good product. Average quality. Chance have six film whose family option fear baby billion sit collection.,2023-01-22,True,70,105,30
895,PS5,Gaming,HP,46837.65,4,Excellent value for money. Very happy with this product. Common research forward explain wind wrong mouth.,2024-01-14,True,338,106,10
896,Earbuds,Accessories,Lenovo,43980.2,2,Terrible experience. Do not recommend. Democratic trip personal use which line song task series tough.,2023-05-14,True,98,102,50
897,Surface Pro,Tablets,HP,30177.68,5,Excellent value for money. Very happy with this product. Anyone positive mission Democrat most example move song help protect.,2023-02-17,True,300,126,15
898,Thermostat,Smart Home,Dell,39584.6,4,Amazing product! Exceeded my expectations. Highly recommend! Role lead popular result son also water whether.,2023-10-14,False,65,109,40
899,Galaxy S21,Smartphones,Asus,39654.36,4,Perfect! Works exactly as described. Best purchase ever. It against tell piece adult school course wind.,2024-06-04,True,451,104,50
900,XPS 13,Laptops,OnePlus,23481.23,4,Superb product. Great customer service too. Anyone lawyer character parent small represent.,2024-06-22,True,366,91,40
901,Surface Pro,Tablets,Xiaomi,20346.83,5,Absolutely fantastic! Couldn't be happier. Protect final agent line American material.,2023-02-07,True,458,86,15
902,Galaxy Tab,Tablets,Lenovo,11320.39,4,Fantastic! Worth every penny. Forward know imagine agency article human company from white anything.,2023-06-10,False,47,100,20
903,USB Cable,Accessories,Sony,37705.33,3,Standard product. Does the job. Green me argue those than send animal bank.,2023-12-27,True,21,75,40
904,Earbuds,Accessories,HP,21592.07,4,Fantastic! Worth every penny. Lot eye listen teacher develop product foreign detail couple start less.,2024-01-12,True,162,102,20
905,iPad Pro,Tablets,Sony,22363.58,3,Good product. Average quality. White kid on she phone own daughter perform region body result artist quality.,2024-01-03,False,37,109,50
906,Earbuds,Accessories,Apple,39400.73,5,Great quality and fast delivery. Very satisfied. History test field above past end star early commercial type question anyone stop.,2023-05-02,True,19,131,50
907,Pixel 6,Smartphones,LG,33917.81,3,Satisfactory. Met my expectations. Enough material help other national that standard forward.,2023-07-15,True,70,93,50
908,ThinkPad X1,Laptops,Dell,14451.34,4,Fantastic! Worth every penny. Style our why edge job sense everyone international.,2024-02-20,True,387,82,0
909,OnePlus Pad,Tablets,Sony,43340.57,3,Acceptable. Could be better. Film hear student animal age fast mean radio worker knowledge.,2024-04-30,True,300,91,50
910,Security Camera,Smart Home,Asus,17362.65,2,Broken on arrival. Very upset. Capital ball heavy phone wear most report mention entire occur tree program better.,2024-03-15,True,357,114,30
911,OnePlus 9,Smartphones,Asus,42720.73,1,Terrible experience. Do not recommend. Art draw explain author the notice.,2023-05-12,True,377,74,0
912,Surface Pro,Tablets,HP,11661.79,4,Fantastic! Worth every penny. Sea market forget rock player daughter project American.,2024-07-04,True,300,86,0
913,USB Cable,Accessories,Sony,8107.72,5,Superb product. Great customer service too. Party color simple true resource including head suddenly.,2024-02-05,False,26,101,30
914,Refrigerator,Electronics,Lenovo,9822.76,2,Total waste of money. Would give 0 stars if possible. Hot really produce these beautiful issue much view develop type.,2024-04-07,True,155,118,5
915,Galaxy S21,Smartphones,OnePlus,9292.99,5,Absolutely fantastic! Couldn't be happier. Walk short explain meet dark name culture shoulder.,2024-05-15,True,101,94,5
916,Surface Pro,Tablets,LG,12035.45,5,Great quality and fast delivery. Very satisfied. Look go small event may take prepare wide lot north doctor.,2024-04-10,True,265,108,0
917,Pixel 6,Smartphones,Lenovo,19859.71,5,Perfect! Works exactly as described. Best purchase ever. Across left hit these history rest.,2024-07-03,True,380,92,5
918,Galaxy Tab,Tablets,Sony,43587.23,4,Love it! Best product in this category. Career thought talk after add will.,2023-06-12,True,480,75,20
919,Phone Case,Accessories,OnePlus,35980.22,4,Excellent value for money. Very happy with this product. Party say skin entire tonight sport situation ahead.,2023-01-08,False,57,109,5
920,Security Camera,Smart Home,Xiaomi,40474.51,4,Absolutely fantastic! Couldn't be happier. None side that knowledge share able follow trip.,2024-05-17,True,294,91,0
921,PS5,Gaming,Dell,32491.81,5,Superb product. Great customer service too. Sit top agency leg season consumer call yard get month idea.,2023-11-01,True,421,104,10
922,Galaxy Tab,Tablets,Sony,45048.25,5,Love it! Best product in this category. Response threat write his message front ready soldier whom culture.,2024-01-29,False,23,107,5
923,iPad Pro,Tablets,LG,44334.32,3,Standard product. Does the job. Growth center out next among since spend center.,2023-10-26,True,34,80,15
924,Lenovo Tab,Tablets,OnePlus,6500.92,4,Great quality and fast delivery. Very satisfied. Experience off Democrat billion evening national.,2024-05-31,True,166,98,30
925,Galaxy Tab,Tablets,Dell,10764.92,1,Disappointing. Not as described. Nor new tough agency fly claim stage instead easy open million.,2023-03-16,True,345,96,40
926,Surface Pro,Tablets,Lenovo,42860.77,4,Amazing product! Exceeded my expectations. Highly recommend! Together add able available safe physical management base billion business.,2023-09-14,True,469,136,10
927,XPS 13,Laptops,Asus,23337.17,2,Broken on arrival. Very upset. White serious door particular themselves across draw affect the wonder administration I manager.,2024-03-24,True,420,127,20
928,Smart Bulb,Smart Home,Sony,42005.54,4,Perfect! Works exactly as described. Best purchase ever. Day impact apply teacher almost most control have special continue imagine month agency.,2023-10-29,True,379,145,30
929,Galaxy S21,Smartphones,Samsung,34030.47,3,Fair product. Decent value. Politics other hear and although training help leg.,2023-07-02,True,17,79,50
930,OnePlus 9,Smartphones,Samsung,41906.81,5,Great quality and fast delivery. Very satisfied. Visit subject ahead itself deep help school action true leader never national.,2024-02-04,True,227,127,0
931,USB Cable,Accessories,Samsung,38734.28,5,Excellent value for money. Very happy with this product. Address wrong visit social or individual notice question leave it interesting dinner but.,2024-01-19,False,25,146,5
932,Air Conditioner,Electronics,Samsung,49469.89,4,Excellent value for money. Very happy with this product. Matter begin owner star safe seek size serve street federal executive reveal decide.,2023-03-06,True,451,141,5
933,Smart Bulb,Smart Home,Sony,2678.62,4,Superb product. Great customer service too. Probably someone test open boy when page.,2023-11-27,True,97,85,15
934,Charger,Accessories,Lenovo,6479.8,3,Fair product. Decent value. Be sort general son teacher form quite consider mission best boy speech dark.,2023-11-28,True,205,105,25
935,Air Conditioner,Electronics,LG,23209.41,2,Cheap material. Not worth the price. Measure camera effort ability hour inside real walk machine care.,2024-01-13,True,453,102,15
936,Surface Pro,Tablets,Xiaomi,25229.01,5,Perfect purchase. Very impressed with the quality. Population start watch identify we people mother modern prove tax key share soldier.,2023-06-25,True,48,135,25
937,Mechanical Keyboard,Gaming,Sony,16936.3,4,Superb product. Great customer service too. Region show option no return skin paper red speech half must movie machine.,2024-05-08,True,9,119,40
938,OnePlus Pad,Tablets,LG,25419.29,5,Amazing product! Exceeded my expectations. Highly recommend! Now could others specific anyone million follow possible near evidence identify discover.,2023-08-27,True,388,150,5
939,MacBook Pro,Laptops,Lenovo,37983.66,4,Amazing product! Exceeded my expectations. Highly recommend! Blue control just throw right though certain affect everybody daughter.,2023-05-21,True,151,132,15
940,OnePlus 9,Smartphones,LG,32280.93,3,Decent purchase. Acceptable quality. Let herself shoulder color wear west difficult TV cover.,2024-03-30,True,168,93,10
941,Vivobook 15,Laptops,Samsung,26283.21,5,Outstanding quality! Will definitely buy again. Television support house energy window raise.,2023-01-25,True,375,93,25
942,MacBook Pro,Laptops,LG,27195.93,5,Excellent value for money. Very happy with this product. Woman there field almost painting war move suddenly pass national identify along.,2023-08-16,True,195,138,50
943,MacBook Pro,Laptops,Asus,31674.23,2,Below average quality. Very disappointed. Poor miss believe moment difference yourself only movement front various against.,2023-03-13,False,6,123,10
944,iPhone 13,Smartphones,Apple,9096.95,4,Excellent value for money. Very happy with this product. Edge feel represent treat week factor little matter score deep new water.,2023-08-30,True,218,130,40
